brand,model,screen_size,screen_resolution,cpu,cpu_speed,ram,memory,gpu,graphics_card_description,OpSys,weight,color,No_reviews,ratings,price,link_item
HP,TPN-Q245_78G**AV_65W,15.6 Inches,1920 x 1080 pixels,core_i7_family,1.2 GHz,64 GB,2 TB,NVIDIA GeForce MX550,Dedicated,Windows 11 Pro,3.86 pounds,Blue,1 rating,5,"$1,032.98 ",https://www.amazon.com/HP-Pavilion-Business-Touchscreen-Processor/dp/B0C7JC41W1/ref=sr_1_286
HP,TPN-I139,17.3 Inches,1600 x 900 pixels,core_i7_family,5 GHz,64 GB,1 TB,NVIDIA GeForce MX550,Integrated,Windows 11 Pro,5.25 pounds,Rose Gold,,,"$1,079.00 ",https://www.amazon.com/HP-Touchscreen-Business-i7-1355U-Fingerprint/dp/B0CHN57V92/ref=sr_1_281
HP,HP 15,15.6 Inches,1366 x 768 pixels,pentium,3.7 GHz,16 GB,128 GB,Intel,Integrated,Windows 11 Home,7 pounds,Natural silver,78 ratings,4.5,$329.00 ,https://www.amazon.com/HP-15-6-inch-Laptop-Processor/dp/B0CL3NSWLS/ref=sr_1_242
HP,HP 17.3 inch Laptop,17.3 Inches,,Intel Core i3,,8 GB,256 GB,,Integrated,Windows 11 S,,Silver,"1,462 ratings",4.6,$479.99 ,https://www.amazon.com/HP-Display-i3-1125G4-Processor-Graphics/dp/B0CJM3HM51/ref=sr_1_278
HP,I3 12th Gen 15-dy5599nr,15.6 Inches,1920 x 1080 pixels,core_i3,4.4 GHz,8 GB,128 GB,Intel UHD Graphics,Integrated,Windows 11 Home,5.04 pounds,Gray,57 ratings,4.1,$353.00 ,https://www.amazon.com/HP-Display-i3-1215U-Graphics-15-dy5599nr/dp/B0BVD8LZQL/ref=sr_1_279
HP,HP,15.6 Inches,,Pentium N5000,,8 GB,512 GB,,Integrated,Windows 10 Home,,Red,79 ratings,4.2,$339.99 ,https://www.amazon.com/HP-Pavillion-Quad-core-Processor-Bluetooth/dp/B0BWJ5SLDC/ref=sr_1_276
HP,HP Laptop,17.3 Inches,1600x900,core_i5,1.3 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,4.31 pounds,,17 ratings,4.7,$685.02 ,https://www.amazon.com/HP-Computer-i5-1235U-i7-1195G7-Bluetooth/dp/B0BZS46Q6C/ref=sr_1_277
HP,HSN-I49C-4_544M*AV,14 Inches,,Ryzen 7,,64 GB,2 TB,,Integrated,Windows 11 Pro,,Silver,4 ratings,4.7,$899.00 ,https://www.amazon.com/HP-EliteBook-Business-Display-Processor/dp/B0CDYF2RVG/ref=sr_1_272
HP,"HP 14"" Laptop",14 Inches,1366 x 768 pixels,celeron,2.6 GHz,8 GB,64 GB,Intel,Integrated,Windows 11,4.68 pounds,Dale White/Silver,70 ratings,4.1,$210.99 ,https://www.amazon.com/HP-14-Laptop-Processor-Ultra-Fast/dp/B0C11RW3B5/ref=sr_1_274
HP,Premium,17.3 Inches,1920 x 1080 pixels,intel_core_i5_1135g7,2.4 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11,4.6 pounds,1335U,265 ratings,4.3,$611.00 ,https://www.amazon.com/HP-i5-1135G7-Quad-Core-Processor-Microfiber/dp/B0B44DNGN4/ref=sr_1_275
HP,TPN-C160_537Z6AV,17.3 Inches,1920 x 1080 pixels,core_i7_family,1.5 GHz,64 GB,2 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,5.49 pounds,Silver,5 ratings,5,"$1,051.99 ",https://www.amazon.com/HP-Touchscreen-i7-1260P-Processor-Keyboard/dp/B0C31CKGSD/ref=sr_1_270
HP,15-dy2024nr,15.6 Inches,,Intel Core i5-1135G7,,8 GB,256 GB,,Integrated,Windows 11 Home,,Natural Silver,"3,302 ratings",4.4,$423.24 ,https://www.amazon.com/HP-Generation-i5-1135G7-Graphics-15-dy2024nr/dp/B09FXFDGN3/ref=sr_1_268
HP,"HP 11"" Laptop",11 Inches,1366 x 768 pixels,celeron_n,2.58 GHz,4 GB,64 GB,Intel,Integrated,Windows 11,3.58 pounds,,5 ratings,4,$183.99 ,https://www.amazon.com/HP-Lightweight-11-Laptop-Super-Fast/dp/B0CFYV4SK2/ref=sr_1_269
HP,TPN-I139_4V788AV,17.3 Inches,,Core i7 Family,,64 GB,2 TB,,Integrated,Windows 11 Pro,,Silver,1 rating,5,$959.00 ,https://www.amazon.com/HP-Essential-Touchscreen-i7-1255U-Fingerprint/dp/B0CFTBBZ23/ref=sr_1_267
HP,TPN-Q222,15.6 Inches,1366 x 768 pixels,core_i3_family,4.4 GHz,32 GB,1 TB,Intel UHD Graphics,Integrated,Windows 11 Home,3.75 pounds,Silver,1 rating,5,$589.00 ,https://www.amazon.com/HP-Essential-Touchscreen-i3-1215U-Windows/dp/B0CK9CWSLK/ref=sr_1_271
HP,Laptop 15,15.6 Inches,1366 x 768,ryzen_3,2.6 GHz,16 GB,512 GB,AMD Radeon Graphics,Integrated,Windows 11 Home,3.75 pounds,Silver,3 ratings,5,$399.99 ,https://www.amazon.com/HP-15-Laptop-i5-11300H-Narrow-Bezel/dp/B0CL6QLS9G/ref=sr_1_273
HP,HP Laptop,14 Inches,,Celeron,,4 GB,64 GB,,Integrated,Windows 11,,,12 ratings,2.9,$199.98 ,https://www.amazon.com/HP-Laptop-Celeron-Processor-Microfiber/dp/B0C5S8626M/ref=sr_1_215
HP,TPN-W146,14 Inches,1920 x 1080 pixels,core_i5_family,4.4 GHz,16 GB,1 TB,Intel Iris Xe Graphcis,Integrated,Windows 11 Home,3.55 pounds,Silver,8 ratings,4.7,$729.00 ,https://www.amazon.com/HP-Pavilion-Touchscreen-i5-1235U-Windows/dp/B0C6N98R39/ref=sr_1_214
HP,HP Laptop,17.3 Inches,,Core i5,,32 GB,1 TB,,Integrated,Windows 11 Home,,Silver,66 ratings,4.3,$677.18 ,https://www.amazon.com/HP-Laptop-Anti-Glare-i5-1335U-i7-1255U/dp/B0C9LJK89R/ref=sr_1_211
HP,HP ENVY Laptop,17.3 Inches,1920 x 1080 pixels,core_i7,5 GHz,64 GB,1 TB,Intel Iris,Integrated,Windows 11 Pro,5 pounds,64GB RAM |1TB PCIe SSD,7 ratings,4.6,"$1,549.99 ",https://www.amazon.com/HP-Touchscreen-Windows11-i7-13700H-Thunderbolt4/dp/B0CK5S31QN/ref=sr_1_213
HP,Victus,15.6 Inches,1920 x 1080 pixels,core_i5,4.5 GHz,8 GB,512 GB,NVIDIA GeForce RTX 3050,Integrated,Windows 11 Home,5.04 pounds,Black,287 ratings,4.3,$719.99 ,https://www.amazon.com/HP-i5-12500H-Keyboard-Enhanced-15-fa0025nr/dp/B09X8KFRB4/ref=sr_1_265
HP,OMEN,16.1 Inches,,Core i9,,32 GB,1 TB,,Dedicated,Windows 11 Home,,Black,5 ratings,3.4,"$1,288.99 ",https://www.amazon.com/HP-OMEN-i9-12900H-Keyboard-Thunderbolt/dp/B0CHMSQBWT/ref=sr_1_210
HP,HP Laptop,15.6 Inches,,Ryzen 3,,8 GB,256 GB,,Integrated,Windows 11 Home,,Natural Silver,11 ratings,5,$369.99 ,https://www.amazon.com/HP-Laptop-Display-Graphics-Bluetooth/dp/B0CH9RVDC9/ref=sr_1_209
HP,TPN-Q222,15.6 Inches,,Core i3 Family,,32 GB,2 TB,,Integrated,Windows 11 Home,,Silver,61 ratings,4.3,$579.00 ,https://www.amazon.com/HP-Notebook-Touchscreen-i3-1115G4-Processor/dp/B0CD94JWBK/ref=sr_1_208
HP,HP Victus Gaming Laptop,15.6 Inches,1920 x 1080 pixels,apple_ci5,4.6 GHz,8 GB,512 GB,NVIDIA GeForce RTX 3050,Dedicated,Windows,5.13 pounds,Blue,1 rating,5,$671.49 ,https://www.amazon.com/HP-i5-13420H-GeForce-3050-512GB-Performance/dp/B0C4YX39T7/ref=sr_1_212
HP,HP Pavilion,15.6 Inches,1366 x 768 pixels,core_i5,,8 GB,1 TB,Intel HD Graphics 520,Integrated,Windows 10 Home,4.4 pounds,Gold,23 ratings,3.5,$159.99 ,https://www.amazon.com/Flagship-HP-15-6-Performance-Laptop/dp/B01J4JAAZ2/ref=sr_1_205
HP,HP,17.3 Inches,1600x900,Athlon_64_X2_Dual_Core_3800_plus,3.7 GHz,8 GB,512 GB,AMD Radeon™ Graphics,Integrated,Windows 10 Home,4.78 pounds,Black,17 ratings,4.5,$469.99 ,https://www.amazon.com/HP-Flagship-Business-Full-Size-Accessory/dp/B0CFQPSV8L/ref=sr_1_207
HP,14-dq0050nr,14 Inches,1366 x 768 pixels,celeron_n4020,2.8 GHz,4 GB,,"Integrated Graphics,Intel UHD Graphics 600",Integrated,Windows 11 S,3.24 pounds,Indigo Blue,234 ratings,4.3,$238.60 ,https://www.amazon.com/HP-Touchscreen-Portable-Microsoft-14-dq0050nr/dp/B0947BQR7F/ref=sr_1_204
HP,,17.3 Inches,1920 x 1080 pixels,core_i5,4.6 GHz,12 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,4.6 pounds,,,,$598.71 ,https://www.amazon.com/HP-i5-1335U-i7-1255U-Graphics-Bluetooth/dp/B0C8YWRTT9/ref=sr_1_201
HP,HP X360 14b Chromebook,14 Inches,1366 x 768 pixels,Intel_Mobile_CPU,1.1 GHz,4 GB,32 GB,Intel,Integrated,Chrome OS,3.48 pounds,Silver,253 ratings,4.3,$162.00 ,https://www.amazon.com/HP-14b-Chromebook-Touchscreen-Bluetooth/dp/B09TSJMM4B/ref=sr_1_200
HP,TPN-C159_67T9*AV,16 Inches,2560 x 1600 pixels,core_i9,3 GHz,64 GB,2 TB,NVIDIA GeForce RTX 4060,Integrated,Windows 11 Pro,4.6 pounds,Silver,9 ratings,4.2,"$1,525.99 ",https://www.amazon.com/HP-Touchscreen-i9-13900H-Backlit-Windows/dp/B0CCSYPWRM/ref=sr_1_202
HP,TPN-C160_537Z6AV,17.3 Inches,3840 x 2160 pixels,core_i7_family,1.8 GHz,64 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,6.54 pounds,Gray,1 rating,5,"$1,359.00 ",https://www.amazon.com/HP-Premium-Display-i7-13700H-Keyboard/dp/B0CF3H66HT/ref=sr_1_206
HP,14-dq0060nr,14 Inches,1366 x 768 pixels,core_i3_4120u,2.8 GHz,4 GB,64 GB,Intel UHD Graphics,Integrated,Windows 11 S,3.24 pounds,Jet Black,460 ratings,4.2,$263.70 ,https://www.amazon.com/HP-Touchscreen-Portable-Microsoft-14-dq0060nr/dp/B09479KMGB/ref=sr_1_199
HP,HP,15.6 Inches,,Ryzen 5,,16 GB,1 TB,,Integrated,Windows 11,,Silver,156 ratings,4.2,$549.00 ,https://www.amazon.com/HP-Busienss-Laptop-Windows-Accessory/dp/B0CC26JDDX/ref=sr_1_198
HP,,17.3,1920 x 1080 pixels,apple_ci5,4.6 GHz,32 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11,4.6 pounds,,35 ratings,4.4,$692.93 ,https://www.amazon.com/HP-i5-1335U-Processor-Anti-Glare-Bluetooth/dp/B0C9R67GRJ/ref=sr_1_196
HP,HP Laptop,14 Inches,1366 x 768 pixels,celeron,2.8 GHz,16 GB,64 GB,Intel UHD Graphics 600,Integrated,Windows 11 S,3.24 pounds,Snowflake White,"1,519 ratings",4.7,$369.99 ,https://www.amazon.com/HP-14-inch-Laptop-Student-Business/dp/B0CKZ5GGKR/ref=sr_1_197
HP,14-dq0020nr,14 Inches,1366 x 768 pixels,celeron_n4020,2.8 GHz,4 GB,,Intel UHD Graphics,Integrated,Windows 11 Home,3.24 pounds,Jet Black with a matte finish,174 ratings,4.1,$199.00 ,https://www.amazon.com/HP-Micro-Edge-Portable-Microsoft-14-dq0020nr/dp/B0949QT1PD/ref=sr_1_194
HP,HSN-Q32C-5,15.6 Inches,1920 x 1080 pixels,core_i7_family,1.2 GHz,64 GB,2 TB,NVIDIA GeForce MX570A,Dedicated,Windows 11 Pro,3.83 pounds,Silver,,,"$1,149.00 ",https://www.amazon.com/HP-ProBook-Business-i7-1255U-Processor/dp/B0CDM6TQXP/ref=sr_1_193
HP,HP Notebook,15 Inches,1920x1080,core_i5,4.2 GHz,8 GB,256 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.73 pounds,Black,237 ratings,4.5,$418.00 ,https://www.amazon.com/HP-Diagonal-i5-1135G7-Processor-Bluetooth/dp/B09LM6SZKG/ref=sr_1_195
HP,,14 Inches,1366 x 768 pixels,core_i5_family,4.2 GHz,16 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.22 pounds,,11 ratings,4.6,$508.62 ,https://www.amazon.com/HP-Notebook-14-i5-1135G7-i7-1065G7/dp/B0C1BQ4GP1/ref=sr_1_382
HP,HP Laptop,14 Inches,,Celeron,,8 GB,64 GB,,Integrated,Windows 11,,Pink Gold,205 ratings,4.2,$245.00 ,https://www.amazon.com/HP-Laptop-Celeron-Processor-Microfiber/dp/B0C5S8RH23/ref=sr_1_379
HP,14-fq0033dx,14 Inches,1366 x 768 pixels,Ryzen 3,1 ryzen_3,4 GB,128 GB,,Integrated,Windows 11 S,4.66 pounds,,95 ratings,4.3,$295.00 ,https://www.amazon.com/HP-Laptop-Memory-Natural-14-fq0033dx/dp/B0B9DMZVV2/ref=sr_1_378
HP,HP Laptops,15.6 Inches,,Pentium N5000,,16 GB,1000 GB,,Integrated,Windows 11,,Red,78 ratings,4.4,$529.99 ,https://www.amazon.com/HP-Laptops-Business-Computer-Light-Weight/dp/B0BLGFBF8C/ref=sr_1_377
HP,HP,15.6 Inches,1920 x 1080 pixels,ryzen_5,4 GHz,32 GB,1 TB,AMD Radeon Graphics,Integrated,Windows 11 Home,3.75 pounds,Natural Silver,9 ratings,4.5,$599.00 ,https://www.amazon.com/HP-Computer-i7-1060G7-Keyboard-Accessories/dp/B0CLD6WVWC/ref=sr_1_383
Intel,15-fd,15.6 Inches,,pentium,1.1 GHz,,128 GB,,Intel UHD Graphics,Windows 11 Home,5.1 pounds,16gb Ram/128gb Ufs,"1,080 ratings",3.9,$339.00 ,https://www.amazon.com/HP-Processor-Microsoft-Bluetooth-Accessories/dp/B0CKXCQN1C/ref=sr_1_381
HP,HP,14 Inches,,Ryzen 3,,16 GB,256 GB,,Integrated,Windows 11 Home,,Silver,99 ratings,4.4,$379.00 ,https://www.amazon.com/HP-Display-Laptop-Graphics-Bluetooth/dp/B0BB8YLPKT/ref=sr_1_375
HP,TPN-Q222,15.6 Inches,,Core i3 Family,,32 GB,1 TB,,Integrated,Windows 11 Home,,Silver,1 rating,5,$589.00 ,https://www.amazon.com/HP-Essential-Touchscreen-i3-1215U-Windows/dp/B0CK9CWSLK/ref=sr_1_373
HP,HP Omen 16,16.1 Inches,1920x1080,core_i9,3.8 GHz,32 GB,1 TB,Nvidia GeForce RTX 3060 6GB Graphic,Dedicated,Windows 11,5.19 pounds,Black,9 ratings,4.7,"$1,299.00 ",https://www.amazon.com/HP-Premium-i9-12900H-Thunderbolt4-Charging/dp/B0CGLZCL62/ref=sr_1_374
HP,Hp,15.6 Inches,1920 x 1080 pixels,ryzen_5,4.55 GHz,16 GB,1 TB,NVIDIA,Integrated,Windows 11,5.06 pounds,Mica Silver,50 ratings,4.5,$779.99 ,https://www.amazon.com/HP-Display-Processor-Keyboard-Accessory/dp/B0CJ4VG37S/ref=sr_1_376
HP,HP Pavilion,15.6 Inches,1366 x 768 pixels,core_i5,,8 GB,1 TB,Intel HD Graphics 520,Integrated,Windows 10 Home,4.4 pounds,Gold,23 ratings,3.5,$159.99 ,https://www.amazon.com/Flagship-HP-15-6-Performance-Laptop/dp/B01J4JAAZ2/ref=sr_1_372
HP,HP Pavilion,15.6 Inches,1920 x 1080 pixels,apple_ci5,4.6 GHz,32 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.86 pounds,Silver,865 ratings,4.7,$828.57 ,https://www.amazon.com/HP-Pavilion-Business-Touchscreen-i5-1335U/dp/B0CHJCQL2Z/ref=sr_1_370
HP,TPN-I139,17.3 Inches,,Core i5 Family,,32 GB,1 TB,,Dedicated,Windows 11 Pro,,Silver,1 rating,5,$799.99 ,https://www.amazon.com/HP-Probook-Business-i5-1235U-Processor/dp/B0CFSM3B66/ref=sr_1_369
HP,15-eh2085cl,15.6 Inches,1920 x 1080 pixels,ryzen_7,2 GHz,16 GB,512 GB,AMD Radeon Graphics,Integrated AMD Radeon™ Graphics,Windows 11,5.32 pounds,,57 ratings,4.3,$675.00 ,https://www.amazon.com/HP-Pavilion-15-6-Touchscreen-Laptop/dp/B0B2LC534D/ref=sr_1_368
HP,HP 15 Laptop,15.6 Inches,,Core i3,,16 GB,1 TB,,Integrated,Windows 11 S,,Silver,23 ratings,4.5,$479.99 ,https://www.amazon.com/HP-Laptop-Touchscreen-i3-1115G4-Processor/dp/B0C2TQ1MNF/ref=sr_1_371
HP,Spectre,16 Inches,3840 x 2160 pixels,core_i7_family,1.7 GHz,16 GB,2 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,4.45 pounds,Blue,24 ratings,4.5,"$1,349.99 ",https://www.amazon.com/HP-X360-Touchscreen-i7-12700H-Included/dp/B0BFBLG9TK/ref=sr_1_367
HP,Laptop 15-ef0021nr,15.6 Inches,,Ryzen 3 3200U,,8 GB,256 GB,,Integrated,Windows 10 Home,,Natural Silver,460 ratings,4.4,$319.99 ,https://www.amazon.com/HP-15-6-inch-Processor-Windows-15-ef0021nr/dp/B0876K24XJ/ref=sr_1_366
HP,TPN-I139,17.3 Inches,1600 x 900 pixels,core_i7_family,5 GHz,32 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,5.25 pounds,Gold,3 ratings,3.6,$879.00 ,https://www.amazon.com/HP-Essential-Touchscreen-i7-1355U-Fingerprint/dp/B0CJCL2RJC/ref=sr_1_364
HP,HP,15.6 Inches,1366 x 768 pixels,pentium_other,3.1 GHz,32 GB,1 TB,Intel UHD Graphics 605,"Intel UHD Graphics 605, Integrated",Windows 11 S,3.92 pounds,,1 rating,5,$459.99 ,https://www.amazon.com/HP-Pavilion-Processor-Microsoft-Bluetooth/dp/B0CCFCP35J/ref=sr_1_335
HP,HP Chromebook,14,1366 x 768 pixels,celeron_n,2.6 GHz,4 GB,64 GB,Intel UHD Graphics 600,Integrated,Chrome OS,3.35 pounds,Gray,25 ratings,3.8,$192.88 ,https://www.amazon.com/HP-Chromebook-Processor-Graphics-Bluetooth/dp/B0C7MR5RDH/ref=sr_1_361
HP,,14 Inches,1366 x 768 pixels,celeron_n4020,1.1 GHz,8 GB,64 GB,Intel UHD Graphics,Integrated,Windows 10,3.24 pounds,Rose Gold,355 ratings,4.3,$369.49 ,https://www.amazon.com/HP-Touchscreen-Dual-Core-Storage-Accessories/dp/B08SDVW9RK/ref=sr_1_363
HP,ENVY,15.6 Inches,1920 x 1080 pixels,core_i7_family,1.2 GHz,32 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.78 pounds,Silver,17 ratings,4.1,"$1,038.41 ",https://www.amazon.com/HP-Touchscreen-i7-1255U-Keyboard-Included/dp/B0BH7RPJ92/ref=sr_1_334
HP,Laptop 15,15.6 Inches,1366 x 768,ryzen_3,2.6 GHz,16 GB,512 GB,AMD Radeon Graphics,Integrated,Windows 11 Home,3.75 pounds,Silver,3 ratings,5,$399.99 ,https://www.amazon.com/HP-15-Laptop-i5-11300H-Narrow-Bezel/dp/B0CL6QLS9G/ref=sr_1_365
HP,HP,15.6 Inches,1366 x 768 pixels,pentium_other,3.1 GHz,16 GB,1 TB,Intel UHD Graphics 605,"Intel UHD Graphics 605, Integrated",Windows 11 S,3.92 pounds,,1 rating,5,$419.99 ,https://www.amazon.com/HP-Pavilion-Processor-Microsoft-Bluetooth/dp/B0CCFBY3MB/ref=sr_1_362
HP,,15.6 Inches,1920 x 1080 pixels,apple_ci5,2.4 GHz,,512 GB,graphics_coprocessor,,Windows 10 Pro,1.87 pounds,i5-6300,45 ratings,3.9,$225.00 ,https://www.amazon.com/HP-Elitebook-15-6-Touchscreen-Laptop/dp/B0BQFGM3T8/ref=sr_1_333
HP,Chromebook,14 Inches,,Celeron N,,4 GB,32 GB,,Integrated,Chrome OS,,Ceramic White,"6,332 ratings",4.5,$258.00 ,https://www.amazon.com/HP-Chromebook-14-inch-Touchscreen-14a-na0040nr/dp/B08529H6B9/ref=sr_1_332
HP,TPN-C169,16.1 Inches,,Core i7 Family,,64 GB,4 TB,,Dedicated,Windows 11 Home,,Silver,1 rating,5,"$1,779.00 ",https://www.amazon.com/HP-Display-i7-13700HX-GeForce-Backlit/dp/B0CGJHXNJR/ref=sr_1_331
HP,HP,14 Inches,1366 x 768 pixels,A_Series_Dual_Core_A4,2.2 GHz,4 GB,32 GB,G,Integrated,Chrome OS,3 pounds,Chalkboard Gray,"5,160 ratings",4.4,$184.95 ,https://www.amazon.com/HP-Chromebook-180-degree-14-db0020nr-Chalkboard/dp/B07M8QVNKG/ref=sr_1_330
HP,HP,15.6 Inches,1366 x 768 pixels,intel_core_i5_1135g7,2.4 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,9.5 pounds,2022,30 ratings,4,$556.88 ,https://www.amazon.com/HP-Touchscreen-i5-1135G7-i7-1060G7-Accessories/dp/B0BKQBCXVV/ref=sr_1_329
HP,HP,15.6 Inches,1920 x 1080 pixels,celeron_n4020,2.6 GHz,8 GB,256 GB,Intel UHD Graphics 600,Integrated,Windows 10 S,3.86 pounds,Black,22 ratings,4,$369.00 ,https://www.amazon.com/HP-Computer-Processor-Graphics-Bluetooth/dp/B09KT2XNTV/ref=sr_1_328
HP,HP Envy,17.3 Inches,1920 x 1080,core_i7,1.3 GHz,32 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 10,6.02 pounds,Silver,298 ratings,4.4,"$1,034.00 ",https://www.amazon.com/HP-Performance-Touchscreen-i7-1165G7-Processor/dp/B091VBL2C9/ref=sr_1_325
HP,15-eh2085cl,15.6 Inches,1920 x 1080 pixels,ryzen_7,2 GHz,16 GB,512 GB,AMD Radeon Graphics,Integrated AMD Radeon™ Graphics,Windows 11,5.32 pounds,,57 ratings,4.3,$675.00 ,https://www.amazon.com/HP-Pavilion-15-6-Touchscreen-Laptop/dp/B0B2LC534D/ref=sr_1_323
hp,HP 14,14 Inches,1366 x 768 pixels,pentium_N5000,3.1 GHz,16 GB,1 TB,AMD Radeon Graphics,Integrated,Windows 10,3.3 pounds,Jet Black,12 ratings,4.8,$399.00 ,https://www.amazon.com/14-Premium-Quad-Core-Pentium-Bluetooth/dp/B0CDWNJ6N6/ref=sr_1_324
HP,HP,17.3 Inches,1600 x 900 pixels,apple_ci3,3.7 GHz,32 GB,1 TB,Intel UHD Graphics,Integrated,Windows 11 Pro,6.49 pounds,Silver,,,$599.00 ,https://www.amazon.com/HP-i3-1125G4-Processor-Anti-Glare-Bluetooth/dp/B0CJQVVSL2/ref=sr_1_321
HP,14-fq0033dx,14 Inches,1366 x 768 pixels,Ryzen 3,1 ryzen_3,4 GB,128 GB,,Integrated,Windows 11 S,4.66 pounds,,95 ratings,4.3,$295.00 ,https://www.amazon.com/HP-Laptop-Memory-Natural-14-fq0033dx/dp/B0B9DMZVV2/ref=sr_1_322
HP,HP 14,14 Inches,1366 x 768 pixels,amd_r_series,3.8 GHz,16 GB,1 TB,AMD Radeon Graphics,Integrated,Windows 11 Pro,3 pounds,Black,1 rating,4,$579.00 ,https://www.amazon.com/HP-14-Touchscreen-Graphics-Bluetooth/dp/B0CGTVYJ36/ref=sr_1_327
HP,HP Pavilion x360,14 Inches,1920 x 1080 pixels,core_i5,4.2 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.55 pounds,Warm Gold,190 ratings,4.2,$659.99 ,https://www.amazon.com/HP-Pavilion-x360-Touchscreen-Bluetooth/dp/B0CB7PJNWL/ref=sr_1_320
HP,hp 11.6 inch laptop,11.6 Inches,1366 x 768 pixels,celeron_n4020,1.1 GHz,4 GB,64 GB,Intel UHD Graphics,Integrated,Windows 10 S,3.17 pounds,White,90 ratings,4.3,$189.00 ,https://www.amazon.com/HP-inch-Computer-Celeron-Windows/dp/B092G2NQC8/ref=sr_1_319
HP,HP 17 Business Laptop,17.3 Inches,1920 x 1080 pixels,core_i5,3.4 GHz,16 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,4.61 pounds,Blue,1 rating,5,$619.00 ,https://www.amazon.com/HP-Business-Anti-Glare-i5-1335U-i7-1255U/dp/B0CKXGCY4Z/ref=sr_1_318
HP,,14 Inches,1366 x 768 pixels,core_i5_family,4.2 GHz,16 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.22 pounds,,11 ratings,4.6,$508.62 ,https://www.amazon.com/HP-Notebook-14-i5-1135G7-i7-1065G7/dp/B0C1BQ4GP1/ref=sr_1_316
HP,Elitebook 840 G3,14 Inches,,Core i7 6600U,,16 GB,256 GB,,Integrated,Windows 10,,Silver,159 ratings,4.1,$211.51 ,https://www.amazon.com/HP-Elitebook-840-G3-Business/dp/B07WMS56L7/ref=sr_1_314
HP,TPN-I139_320M3AV,17.3 Inches,1600 x 900 pixels,core_i3_family,2 GHz,8 GB,256 GB,Intel UHD Graphics,Integrated,Windows 11 Home,4.6 pounds,Silver,19 ratings,4.9,$424.90 ,https://www.amazon.com/HP-Display-i3-1125G4-Processor-Windows/dp/B0C3RPLW47/ref=sr_1_313
HP,HP,15.6 Inches,,Core i3-1115G4E,,16 GB,1 TB,,Integrated,Windows 11 Home,,Touchscreen,117 ratings,4.5,$456.34 ,https://www.amazon.com/HP-Touchscreen-i3-1115G4-i5-1035G4-Accessories/dp/B0BYYYFM54/ref=sr_1_315
HP,Pavilion,15.6 Inches,1366 x 768 Pixels,apple_ci3,4.1 GHz,8 GB,256 GB,Intel,Integrated,Windows 11,4.85 pounds,Silver,,,$299.00 ,https://www.amazon.com/HP-Laptop-i3-1115G4-Windows-15-DY200-Renewed/dp/B0CJ7GQT5T/ref=sr_1_317
HP,HP Laptop,17.3 Inches,1600x900,core_i7,1.7 GHz,32 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,4.6 pounds,Natural Silver,1 rating,5,$859.99 ,https://www.amazon.com/HP-Business-Computer-i7-1355U-Fingerprint/dp/B0C85BXBLH/ref=sr_1_309
HP,,17.3 Inches,1600 x 900 pixels,core_i3_1115g4,4.1 GHz,16 GB,256 GB,Intel UHD Graphics,Integrated,Windows 11,5.2 pounds,Natural Silver,256 ratings,4.3,$479.99 ,https://www.amazon.com/HP-i3-1115G4-i5-1030G7-Bluetooth-Accessories/dp/B09NLX2SMP/ref=sr_1_308
HP,,14 Inches,1366 x 768 pixels,celeron_n4020,1.1 GHz,8 GB,64 GB,Integrated,Integrated,Windows 10 S,3.08 pounds,Rose Gold,985 ratings,4.3,$252.99 ,https://www.amazon.com/HP-Storage-Classroom-GalliumPi-Mousepad/dp/B0994CNW5M/ref=sr_1_310
HP,Pavilion X360,14 Inches,1920 x 1080 pixels,core_i5_1130g7,4.2 GHz,8 GB,256 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.52 pounds,Gold,7 ratings,4.8,$463.61 ,https://www.amazon.com/HP-Pavilion-Touch-Screen-Generation-i5-1135G7/dp/B0C465M6GH/ref=sr_1_306
