brand,model,screen_size,screen_resolution,cpu,cpu_speed,ram,memory,gpu,graphics_card_description,OpSys,weight,color,No_reviews,ratings,price,link_item
Acer,A315,15.6 Inches,1920 x 1080,ryzen_5,2.8 GHz,8 GB,512 GB,AMD Radeon Graphics,Integrated,Windows 11 Pro,3.92 pounds,Steam Blue,,,$499.99 ,https://www.amazon.com/acer-Aspire-Touchscreen-Display-i7-1160G7/dp/B0CH466NRX/ref=sr_1_232
Acer,Acer Nitro 5,17.3 Inches,,Core I7 11800H,,32 GB,1 TB,,Dedicated,Windows 11 Home,,,1 rating,4,$969.00 ,https://www.amazon.com/Acer-i7-11800H-GeForce-Backlit-Tracing/dp/B0BMLM4TPN/ref=sr_1_230
Acer,,15.6 Inches,2560 x 1440 pixels,ryzen_7,3.2 GHz,32 GB,1 TB,NVIDIA GeForce RTX 3070 Ti,Dedicated,Windows 11 Pro,5.51 pounds,Black,4 ratings,5,"$1,179.99 ",https://www.amazon.com/acer-Gaming-i9-11950H-GeForce-AN515/dp/B0CB74WV1N/ref=sr_1_228
Acer,CB315-3HT-C3F,15.6 Inches,1920 x 1080 pixels,celeron_n4020,2.8 GHz,4 GB,64 GB,Intel Celeron,Integrated,Chrome OS,2.76 pounds,Silver,"1,451 ratings",4.3,$249.99 ,https://www.amazon.com/acer-Chromebook-Touchscreen-Dual-Core-Processor/dp/B0CGX51FH1/ref=sr_1_229
Acer,Acer Nitro 5,15.6 Inches,,Ryzen 7,,32 GB,2 TB,,Dedicated,Windows 11 Home,,,6 ratings,3.5,"$1,211.46 ",https://www.amazon.com/Acer-Nitro-i9-11900H-GeForce-Backlit/dp/B0BYSHGGMS/ref=sr_1_227
Acer,Acer Aspire 3 Laptop,15.6 Inches,1920 x 1080 pixels,ryzen_5,4.3 GHz,8 GB,1 TB,AMD Radeon,Integrated,Windows 11 Home,3.92 pounds,Blue,,,$599.99 ,https://www.amazon.com/acer-Aspire-Touchscreen-Laptop-Processor/dp/B0CHMBYX1L/ref=sr_1_225
Acer,Nitro 5,15.6 Inches,,Core i7,,32 GB,1 TB,,Dedicated,Windows 11,,32GB RAM | 1TB PCIe SSD,24 ratings,4.3,$842.00 ,https://www.amazon.com/Acer-i7-11800H-GeForce-Display-Keyboard/dp/B0BP21PGXS/ref=sr_1_226
Acer,Aspire Vero,14 Inches,1920 x 1080 pixels,core_i7,2.1 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,3.31 pounds,,2 ratings,5,$699.00 ,https://www.amazon.com/14-Business-i7-1255U-Backlight-Fingerprint/dp/B0C598GKHM/ref=sr_1_223
Acer,SFX14-51G-71Y1,14 Inches,2240 x 1400 pixels,apple_ci7,4.7 GHz,16 GB,512 GB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11 Home,3.09 pounds,Green,48 ratings,4.2,$999.74 ,https://www.amazon.com/Acer-SFX14-51G-71Y1-Creator-i7-1260P-Keyboard/dp/B09VVMDSNP/ref=sr_1_222
Acer,Acer Aspire 5,17.3 Inches,1600 x 900 pixels,core_i3,4.1 GHz,16 GB,1 TB,Intel UHD Graphics,Integrated,Windows 11,5.72 pounds,,4 ratings,4.7,$610.00 ,https://www.amazon.com/Acer-Aspire-i3-1115G4-Processor-Bluetooth/dp/B0B61ZCXMY/ref=sr_1_221
acer,,15.6 Inches,1920 x 1080 pixels,apple_ci3,3 GHz,8 GB,256 GB,Intel UHD Graphics,Integrated,Windows 11 Home,3.74 pounds,Silver,7 ratings,4,$363.00 ,https://www.amazon.com/Display-i3-1115G4-Processor-i5-1030G7-Graphics/dp/B0BQGT5WTG/ref=sr_1_218
acer,CB315-4HT-P8PQ,15.6 Inches,1920 x 1080 pixels,pentium,3.3 GHz,4 GB,64 GB,Intel UHD Graphics,Integrated,Chrome OS,3.53 pounds,Silver,23 ratings,4.5,$384.00 ,https://www.amazon.com/Acer-Chromebook-Pentium-Graphics-CB315-4HT-P8PQ/dp/B09T7XGCQ8/ref=sr_1_217
Acer,,15.6 Inches,1920 x 1080 pixels,ryzen_5,2.8 GHz,8 GB,512 GB,AMD Radeon Graphics,Integrated,Windows 11 Home,7.15 pounds,,,,$469.00 ,https://www.amazon.com/acer-Display-Quad-Core-Processor-Graphics/dp/B0C7BHMVQB/ref=sr_1_381
acer,CB3-431,14 Inches,1920 x 1080 pixels,celeron,1.6 GHz,4 GB,32 GB,Intel HD Graphics,Integrated,Windows 10,3.42 pounds,Silver,"1,905 ratings",4.2,$293.00 ,https://www.amazon.com/Acer-Chromebook-Aluminum-14-inch-CB3-431-C5FM/dp/B01CVOLVPA/ref=sr_1_382
acer,,17.3 Inches,1920 x 1080 pixels,core_i5,4.5 GHz,32 GB,1 TB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11 Home,6.6 pounds,,1 rating,5,$949.99 ,https://www.amazon.com/Nitro-i5-12500H-Keyboard-Thunderbolt-Accessories/dp/B0BS9DYMKW/ref=sr_1_220
Acer,CB314-1H-C884,14 Inches,1920 x 1080 pixels,celeron_n,2.6 GHz,4 GB,64 GB,Intel,Integrated,Chrome OS,3.7 pounds,Blue,"1,288 ratings",4.4,$190.99 ,https://www.amazon.com/Acer-Chromebook-Celeron-Display-CB314-1H-C884/dp/B0858N8CGX/ref=sr_1_380
Acer,Aspire 5,15.6 Inches,1920 x 1080 pixels,core_i3,4.1 hertz,8 GB,512 GB,Intel UHD Graphics,Integrated,Windows 11 S,4.19 pounds,Silver,42 ratings,4.3,$374.95 ,https://www.amazon.com/Acer-Aspire-Display-i3-1115G4-i5-1035G4/dp/B0BTPC2ZWM/ref=sr_1_379
acer,Aspire 5 15,15.6 Inches,1920 x 1080 pixels,core_i3,3 hertz,32 GB,1 TB,Intel UHD Graphics,Integrated,Windows 11 Home,5.4 pounds,Silver,444 ratings,4,$589.00 ,https://www.amazon.com/acer-Aspire-i3-1115G4-Processor-Graphics/dp/B0CKX3C7F8/ref=sr_1_378
Acer,Acer Chromebook 31,15.6 Inches,1920 x 1080 pixels,celeron_n4020,2.8 GHz,4 GB,64 GB,Intel UHD Graphics 600,Integrated,Chrome OS,3.59 pounds,Silver,,,$279.00 ,https://www.amazon.com/acer-Chromebook-Touchscreen-Celeron-Backlit/dp/B0C5WS2F6R/ref=sr_1_377
Acer,Acer 315 Chromebook,15.6 Inches,1920 x 1080 pixels,celeron_n4020,1.1 GHz,4 GB,64 GB,Intel UHD Graphics 600,Integrated,Chrome OS,3.59 pounds,,32 ratings,4.5,$269.99 ,https://www.amazon.com/Acer-Chromebook-315-Touchscreen-Processor/dp/B09HXG3PGG/ref=sr_1_376
Acer,,15.6 Inches,1366 x 768 pixels,,1.1 GHz,4 GB,64 GB,UHD Graphics,Integrated,Windows 11 Home,3.64 pounds,Pure Silver,1 rating,5,$199.99 ,https://www.amazon.com/acer-Aspire-Celeron-1-10GHz-Renewed/dp/B0BRKX7DF2/ref=sr_1_374
acer,,17.3 Inches,1920 x 1080 pixels,core_i5,3.1 GHz,32 GB,1 TB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11,6.61 pounds,Black,11 ratings,4.7,$999.00 ,https://www.amazon.com/Acer-i5-12500H-Processor-Keyboard-Graphics/dp/B0BLHPN83M/ref=sr_1_373
acer,AN16-51-56VR,16 Inches,2560 x 1600 pixels,apple_ci5,4.7 GHz,8 GB,512 GB,NVIDIA GeForce RTX 4050,Dedicated,Windows 11 Home,5.95 pounds,Black,3 ratings,5,$949.99 ,https://www.amazon.com/i5-13500H-GeForce-Display-Backlit-AN16-51-56VR/dp/B0BXMMP84S/ref=sr_1_383
Acer,AN16-41-R1WE,16 Inches,1920 x 1200 pixels,amd_ryzen_7,5.1 GHz,16 GB,512 GB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11 Home,5.95 pounds,Black,2 ratings,5,"$1,149.99 ",https://www.amazon.com/OctaCore-GeForce-Display-Backlit-AN16-41-R1WE/dp/B0BY3K59L9/ref=sr_1_372
acer,Acer Chromebook Spin 513 Laptop,13.3 Inches,1920 x 1080 pixels,Unknown,2.4 GHz,4 GB,64 GB,Qualcomm Adreno 618,Integrated,Chrome OS,2.65 pounds,Black,,,$279.00 ,https://www.amazon.com/acer-Chromebook-Spin-Laptop-Touchscreen/dp/B0CKYW75SK/ref=sr_1_375
acer,Acer Aspire 15.6,15.6 Inches,1920 x 1080 pixels,celeron_n,1.1 GHz,4 GB,128 GB,Intel UHD Graphics,Integrated,Windows 10,4.19 pounds,Silver,1 rating,5,$349.00 ,https://www.amazon.com/acer-Aspire-ComfyView-Processor-Microsoft/dp/B0C13MFK89/ref=sr_1_371
Acer,,14 Inches,1920 x 1080 pixels,core_i7,1.7 GHz,16 GB,1024 GB,Intel Iris,Integrated,Windows 11 Home,3.31 pounds,,3 ratings,4.6,$599.99 ,https://www.amazon.com/acer-Vero-i7-1255U-Graphics-Fingerprint/dp/B0C4KGN6GX/ref=sr_1_369
Acer,Aspire,15.6 Inches,1920 x 1080 pixels,ryzen_3,3.5 GHz,20 GB,512 GB,AMD Radeon,Integrated,Windows 11,3.9 pounds,,,,$489.99 ,https://www.amazon.com/Aspire-Processor-Keyboard-Fingerprint-Ethernet/dp/B0CBJ652LX/ref=sr_1_368
Acer,Acer Nitro 17,17.3 Inches,1920 x 1080,ryzen_7,2.9 GHz,64 GB,4 TB,NVIDIA GeForce RTX 4050,Dedicated,Windows 11 Pro,6.61 pounds,Obsidian Black,,,"$2,049.00 ",https://www.amazon.com/Acer-Gaming-GeForce-Backlit-Keyboard/dp/B0CKQGLRJX/ref=sr_1_370
Acer,,15.6 Inches,1366 x 768 pixels,Unknown,2.7 GHz,16 GB,512 GB,NVIDIA GeForce RTX 3050 Ti,Dedicated,Windows 11 Home,4.85 pounds,Shale Black,,,$719.99 ,https://www.amazon.com/Acer-5-15-6-Laptop-i5-11400H-2-70GHz/dp/B0BN1HJQBC/ref=sr_1_367
Acer,Acer Chromebook,11.6 Inches,1366 x 768,amd_a_series,1.8 GHz,4 GB,,AMD Radeon R5,Integrated,Chrome OS,4.6 pounds,Black,74 ratings,4.3,$184.99 ,https://www.amazon.com/Acer-Chromebook-Spin-R721T-62ZQ-Touchscreen/dp/B086HPN8DH/ref=sr_1_366
Acer,2023 Newest Acer Chromebook 14 Inch,14 Inches,1920 x 1080 pixels,celeron_n4020,1.1 GHz,4 GB,64 GB,Intel UHD Graphics 600,Integrated,Chrome OS,3.31 pounds,Charcoal Black,,,$249.00 ,https://www.amazon.com/acer-Chromebook-2023-Touchscreen-MarxsolAccessory/dp/B0CJTPQ12G/ref=sr_1_365
acer,TMX514-51T-72KH,14 Inches,1920 x 1080 pixels,apple_ci7,4.6 GHz,16 GB,512 GB,Intel HD Graphics 520,Integrated,Windows 10 Pro,2.16 pounds,Black,15 ratings,4.5,$899.97 ,https://www.amazon.com/Acer-TMX514-51T-72KH-Bio-Protection-Fingerprint-Professional/dp/B07S9GXFD7/ref=sr_1_363
Acer,Acer Chromebook,13.3 Inches,1920 x 1080 pixels,Snapdragon_MSM8260A,2.4 GHz,4 GB,64 GB,Qualcomm Snapdragon 7c,Integrated,Chrome OS,2.25 pounds,4GB RAM |64GB eMMC,,,$289.99 ,https://www.amazon.com/Acer-Chromebook-Touchscreen-Laptop-2in1/dp/B0CLD95P67/ref=sr_1_362
acer,Acer,11.6 Inches,1366 x 768 pixels,celeron_n4020,1.1 GHz,4 GB,32 GB,Intel UHD Graphics 600,Integrated,Chrome OS,2.35 pounds,Black,,,$119.00 ,https://www.amazon.com/acer-Chromebook-Celeron-Graphics-Charcoal/dp/B0CJZPL3DR/ref=sr_1_361
Acer,Acer Laptop,14,1920 x 1080 pixels,celeron,2.6 GHz,4 GB,64 GB,Intel UHD Graphics,Integrated,Chrome OS,3.31 pounds,Black,825 ratings,4.5,$239.99 ,https://www.amazon.com/acer-Chromebook-Notebook-Quad-Core-Graphics/dp/B0CJBMYH68/ref=sr_1_262
Acer,Acer Swift 16.1 i5,16.1 Inches,1920x1080,core_i5,3.1 GHz,8 GB,512 GB,Intel Iris Xe Graphics Integrated,Integrated,Windows 11 Pro,3.75 pounds,Gray,,,$529.00 ,https://www.amazon.com/acer-Swift-16-Quad-Core-Fingerprint/dp/B0C1464WGT/ref=sr_1_261
Acer,Spin 311 3H,11.6 Inches,1366x768,mediatek_mt8183,2 GHz,4 GB,64 GB,ARM Mali-G72 MP3 Graphics,Integrated,Chrome OS,2 pounds,Pure Silver,16 ratings,3.7,$221.98 ,https://www.amazon.com/Spin-311-3H-Touchscreen-Convertible/dp/B0C43KM56C/ref=sr_1_259
acer,Acer Swift X,14 Inches,1920 x 1080 pixels,ryzen_5,3.9 GHz,8 GB,512 GB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11 Home,3.06 pounds,Gold,250 ratings,4.6,$699.99 ,https://www.amazon.com/acer-Swift-Graphics-Processor-Keyboard/dp/B0C7QDBV5K/ref=sr_1_260
acer,A517-52-59SV,17.3 Inches,1920 x 1080 pixels,Core i5,4.2 core_i5,8 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 10 Home,4.7 pounds,Silver,127 ratings,4.5,$699.00 ,https://www.amazon.com/Acer-A517-52-59SV-i5-1135G7-Graphics-Fingerprint/dp/B08PG4S5TT/ref=sr_1_258
Acer,2023 Newest Acer X360 Chromebook Spin,11.6 Inches,1366 x 768 pixels,mediatek_mt8183,2 GHz,4 GB,64 GB,Integrated Mali-G72 MP3 Graphics,Integrated,Chrome OS,2.31 pounds,Pure Silver,224 ratings,4.6,$224.00 ,https://www.amazon.com/Acer-2023-Newest-X360-Chromebook/dp/B0C2GXXPXK/ref=sr_1_257
Acer,Acer,15.6 Inches,1920 x 1080 pixels,core_i5,4.5 GHz,32 GB,1 TB,NVIDIA GeForce RTX 3050 Ti,Dedicated,Windows 11 Home,4.85 pounds,,24 ratings,4.4,$849.99 ,https://www.amazon.com/i5-11400H-GeForce-Backlit-Keyboard-Accessory/dp/B0CCVDFK4T/ref=sr_1_263
Acer,Acer Nitro,15.6 Inches,1920 x 1080 pixels,corei5_10300h,2.5 GHz,16 GB,1 TB,NVIDIA GeForce RTX 3050,Dedicated,Windows 10 Home,7.88 pounds,,34 ratings,4.1,$789.00 ,https://www.amazon.com/Acer-i5-10300H-GeForce-Keyboard-Accessories/dp/B09V265LXQ/ref=sr_1_256
acer,Spin 311 2H,11.6 Inches,1366x768,MediaTek MT8183,2.00 mediatek_mt8183,4 GB,64 GB,ARM Mali-G72 MP3 Graphics,Integrated,Chrome OS,2 pounds,Pure Silver,437 ratings,4.4,$249.99 ,https://www.amazon.com/Acer-Spin-Touchscreen-Chromebook-Convertible/dp/B09NYCP2YG/ref=sr_1_255
Acer,Nitro 5,17.3 Inches,1920 x 1080 pixels,core_i5,2.5 GHz,32 GB,2 TB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11 Home,6.6 pounds,Red Backlit,38 ratings,4.6,"$1,119.99 ",https://www.amazon.com/Acer-i5-12500H-GeForce-Thunderbolt-Accessories/dp/B0BLH8V9KW/ref=sr_1_254
Acer,SF14-71T-74RF,14 Inches,2560 x 1600 pixels,apple_ci7,5 GHz,16 GB,1 KB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,2.65 pounds,Green,2 ratings,4,"$1,399.99 ",https://www.amazon.com/Laptop-i7-13700H-Graphics-LPDDR5-SF14-71T-74RF/dp/B0BXFLPBS3/ref=sr_1_253
Acer,Swift,14.1 Inches,1920 x 1080 pixels,amd_ryzen_7,4.3 GHz,8 GB,512 GB,AMD,Integrated,Windows 11,3 pounds,Silver,,,$479.00 ,https://www.amazon.com/acer-Processor-Keyboard-Fingerprint-SF314-Renewed/dp/B0CJ7GJD7K/ref=sr_1_252
acer,,17.3 Inches,1920 x 1080 pixels,core_i5,3.1 GHz,16 GB,1 TB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11,6.61 pounds,Black,,,$759.00 ,https://www.amazon.com/i5-12500H-Processor-Backlit-Keyboard-Graphics/dp/B0CL6RZS7J/ref=sr_1_250
acer,Nitro 5,17.3 Inches,,Core i5,,16 GB,512 GB,,Dedicated,Windows 10 Home,,Obsidian Black,26 ratings,3.9,$698.00 ,https://www.amazon.com/Acer-Gaming-GeForce-Display-Obsidian/dp/B08JKYY74G/ref=sr_1_251
Acer,Acer Aspire Vero,14 Inches,1920 x 1080 pixels,core_i5,3.3 GHz,16 GB,,Intel Iris Xe Graphics,,Windows 11 Home,3.3 pounds,Gray,4 ratings,5,$599.98 ,https://www.amazon.com/Acer-i5-1235U-Thunderbolt-Fingerprint-Accessories/dp/B0BN3HLLGT/ref=sr_1_248
Acer,A515-44-R41B,15.6 Inches,,Ryzen 5 4500U,,8 GB,256 GB,,Integrated,Windows 10 Home,,Silver,"2,504 ratings",4.5,$455.00 ,https://www.amazon.com/Acer-A515-44-R41B-Hexa-Core-Processor-Graphics/dp/B087N4ZRXV/ref=sr_1_249
Acer,A315-58-350L,15.6,1920 x 1080 pixels,core_i3,4.1 GHz,8 GB,256 GB,,Integrated,Windows 11 Home,5.55 pounds,,12 ratings,3.6,$339.00 ,https://www.amazon.com/Acer-15-6-Aspire-Laptop-Windows/dp/B0BNPFWV77/ref=sr_1_246
Acer,Nitro 15.6,15.6 Inches,2560 x 1440,amd_ryzen_7,4.7 GHz,32 GB,1 TB,NVIDIA GeForce RTX 3070 Ti,Dedicated,Windows 11 Home,29 pounds,Black,2 ratings,4,"$1,129.90 ",https://www.amazon.com/acer-Octa-Core-GeForce-15-6-Backlit/dp/B0CDB1HXZ8/ref=sr_1_245
Acer,Acer,14 Inches,1920x1080,ryzen_5,4.3 GHz,8 GB,128 GB,AMD Radeon Graphics,Integrated,Windows 11 Home,3.09 pounds,Silver,3 ratings,5,$443.99 ,https://www.amazon.com/acer-Display-Processor-i5-1135G7-Accessories/dp/B0CHB5JQMV/ref=sr_1_244
acer,Acer Aspire 3 Touchscreen Laptop,15.6,1920 x 1080 pixels,ryzen_5,4.3 GHz,16 GB,1 TB,AMD Radeon R5,Integrated,Windows 11 Home,3.92 pounds,,10 ratings,4.7,$699.99 ,https://www.amazon.com/acer-Touchscreen-Display-Processor-Bluetooth/dp/B0CDGM4R4J/ref=sr_1_243
Acer,Dell Precision,13.3 Inches,1920 x 1080 pixels,core_i7,1.8 GHz,8 GB,256 GB,,Integrated,Windows,5.19 pounds,Steel Grey,10 ratings,4.7,$814.80 ,https://www.amazon.com/Acer-i7-8550U-Keyboard-SP513-52N-888R-Available/dp/B07P2FMSGP/ref=sr_1_242
Acer,Acer Nitro 5 Gaming Laptop,15.6 Inches,,Ryzen 7,,64 GB,2 TB,,Dedicated,Windows 11 Home,,Obsidian Black,163 ratings,4.6,"$1,549.99 ",https://www.amazon.com/Acer-Nitro-Gaming-Laptop-Keyboard/dp/B0CFKSDC87/ref=sr_1_241
acer,Nitro,15.6 Inches,1920 x 1080 pixels,core_i5,4.5 GHz,16 GB,512 GB,Nvidia,Dedicated,Windows 11,7.13 pounds,Black,141 ratings,4.6,$699.99 ,https://www.amazon.com/acer-AN515-i5-11400H-Multi-Color-AN515-57/dp/B0C8DQTJBQ/ref=sr_1_247
acer,Acer Aspire 3 Laptop,15.6 Inches,1920 x 1080 pixels,ryzen_5,4.3 GHz,8 GB,1 TB,AMD Radeon,Integrated,Windows 11 Home,3.92 pounds,Blue,138 ratings,4.3,$559.99 ,https://www.amazon.com/acer-Aspire-Touchscreen-Laptop-Processor/dp/B0CH7TCMZD/ref=sr_1_429
Acer,2023 Newest Acer Chromebook 14 Inch,14 Inches,1920 x 1080 pixels,celeron_n4020,1.1 GHz,4 GB,64 GB,Intel UHD Graphics 600,Integrated,Chrome OS,3.31 pounds,Charcoal Black,,,$249.00 ,https://www.amazon.com/acer-Chromebook-2023-Touchscreen-MarxsolAccessory/dp/B0CJTPQ12G/ref=sr_1_430
acer,CB314-1H-C34N,14 Inches,1366 x 768 pixels,celeron_n,2.6 GHz,4 GB,64 GB,Intel UHD Graphics,Integrated,Chrome OS,1 pounds,,50 ratings,4.2,$189.00 ,https://www.amazon.com/Acer-Chromebook-Celeron-Display-CB314-1H-C34N/dp/B0858FH97L/ref=sr_1_428
Acer,Acer Aspire 15.6,15.6 Inches,1920 x 1080 pixels,celeron_n,1.1 GHz,4 GB,128 GB,Intel UHD Graphics,Integrated,Windows 10,4.19 pounds,Silver,1 rating,5,$349.00 ,https://www.amazon.com/acer-Aspire-ComfyView-Processor-Microsoft/dp/B0C13MFK89/ref=sr_1_427
Acer,Aspire 5 A515-57,15.6 Inches,1920x1080,core_i7,1.7 GHz,32 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,3.9 pounds,,,,$759.00 ,https://www.amazon.com/acer-Business-Fingerprint-Thunderbolt-Dockztorm/dp/B0CGT89X9Y/ref=sr_1_424
Acer,A515-54-30BQ,15.6 Inches,1920 x 1080 pixels,apple_ci3,3.9 GHz,4 GB,128 GB,Intel UHD Graphics 620,Integrated,Windows 10,3.97 pounds,Silver,805 ratings,4.3,$349.00 ,https://www.amazon.com/Acer-Display-i3-8145U-Keyboard-A515-54-30BQ/dp/B07RJ687N3/ref=sr_1_423
Acer,Triton 500 SE-16,16 Inches,2560 x 1600 pixels,core_i7,2.3 GHz,64 GB,16 TB,NVIDIA GeForce RTX 3070,Dedicated,Windows 11 Home,5.4 pounds,,,,"$8,049.00 ",https://www.amazon.com/Triton-Business-i7-11800H-2560x1600-Fingerprint/dp/B0BX9PNMV4/ref=sr_1_419
acer,Chromebook,15.6 Inches,,Celeron 3205U,,4 GB,16 GB,,Integrated,Chrome OS,,Black,9 ratings,2.6,$169.00 ,https://www.amazon.com/Acer-Chromebook-C910-C453-15-6-inch-Celeron/dp/B085X1JF47/ref=sr_1_420
acer,Acer,14,1920 x 1080 pixels,celeron_n4020,2.6 GHz,4 GB,64 GB,Intel UHD Graphics 600,Integrated,Chrome OS,3.3 pounds,Black,344 ratings,4.5,$219.00 ,https://www.amazon.com/acer-Chromebook-Touchscreen-Protective-Accessories/dp/B0BX6PJ698/ref=sr_1_425
acer,Acer Nitro 5,15.6 Inches,1920 x 1080 pixels,apple_ci7,4.7 GHz,16 GB,1 TB,Nvidia,Dedicated,Windows,,Black,,,"$1,299.99 ",https://www.amazon.com/acer-Nitro-Display-i7-12650H-GeForce/dp/B0CJ3G1H21/ref=sr_1_418
Acer,CB315-4H-C6MH,15.6 Inches,1920 x 1080 pixels,celeron_n,2.8 GHz,4 GB,64 GB,Intel UHD Graphics,Integrated,Chrome OS,3.53 pounds,Silver,15 ratings,4.1,$319.99 ,https://www.amazon.com/Acer-Chromebook-Celeron-Graphics-CB315-4H-C6MH/dp/B09T7XHYSC/ref=sr_1_422
Acer,Acer Chromebook,11.6 Inches,1366 x 768 pixels,8032,,4 GB,32 GB,HD Graphics 500,Integrated,Chrome OS,2.76 pounds,Sparkly Silver,"1,598 ratings",4.6,$214.95 ,https://www.amazon.com/Acer-Chromebook-CP311-1H-C5PN-Convertible-Celeron/dp/B07G4CWK1D/ref=sr_1_416
Acer,Acer Predator Helios 300 Gaming Laptop,15.6 Inches,1920x1080,core_i7,3.5 GHz,16 GB,1 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11,5.73 pounds,,,,"$1,399.00 ",https://www.amazon.com/acer-Predator-Helios-300-Thunderbolt/dp/B0C57YSCK5/ref=sr_1_417
acer,A515-43-R19L,15.6 Inches,1920 x 1080,ryzen_3_3200u,2.6 GHz,4 GB,128 GB,AMD Radeon Vega 3,Integrated,Windows 10 Home,4.2 pounds,Silver,780 ratings,4.5,$329.00 ,https://www.amazon.com/Acer-Aspire-2-60GHz-Windows-Renewed/dp/B07X6CB1N4/ref=sr_1_415
acer,Nitro 17,17.3 Inches,2560 x 1440 pixels,ryzen_7,5.1 GHz,64 GB,1 TB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11 Home,6.61 pounds,Black,324 ratings,4.2,"$1,699.99 ",https://www.amazon.com/Nitro-17-7-7840HS-Bluetooth-Keyboard/dp/B0CL4GZ35R/ref=sr_1_413
acer,Acer nitro 5,15.6 Inches,1920 x 1080 pixels,apple_ci5,2.7 millihertz,64 GB,1 TB,NVIDIA GeForce RTX 3050 Ti 4GB GDDR6,Dedicated,Windows 10 Home,4.85 pounds,Black,20 ratings,4.8,$879.00 ,https://www.amazon.com/acer-Nitro-GeForce-i5-11400H-i7-1165G7/dp/B0CH9LLLPX/ref=sr_1_412
Acer,Vero,14 Inches,1920 x 1080 pixels,apple_ci7,4.7 GHz,16 GB,1 TB,,Integrated,Windows 11,,Cobblestone Gray,,,$499.00 ,https://www.amazon.com/acer-10-Core-Graphics-Backlit-Keyboard/dp/B0CLJVH4BJ/ref=sr_1_410
Acer,2023 Flagship Acer X360 Chromebook Spin,11.6 Inches,1366 x 768 pixels,mediatek_mt8183,2 GHz,4 GB,64 GB,Integrated Mali-G72 MP3 Graphics,Integrated,Chrome OS,2.31 pounds,Pure Silver,52 ratings,4.2,$245.00 ,https://www.amazon.com/Acer-Spin-2023-X360-Chromebook/dp/B0C2P7GXSQ/ref=sr_1_411
acer,Aspire 5,15.6 Inches,1920 x 1080 pixels,core_i3,4.1 hertz,8 GB,256 GB,Intel UHD Graphics,Integrated,Windows 11 S,4.19 pounds,Silver,42 ratings,4.3,$347.95 ,https://www.amazon.com/Acer-Aspire-Display-i3-1115G4-i5-1035G4/dp/B0BTPC55ZM/ref=sr_1_409
acer,Acer Predator Triton 300 SE,16 Inches,2560 x 1600 pixels,core_i7,4.7 GHz,32 GB,2 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Home,5.29 pounds,Silver,478 ratings,4.3,"$1,549.99 ",https://www.amazon.com/Acer-Predator-Triton-300-SE/dp/B0CDP5XQJM/ref=sr_1_414
acer,Aspire 5,15.6 Inches,1920 x 1080 pixels,apple_ci5,4.2 GHz,8 GB,256 GB,,Integrated,Windows,3.63 pounds,Silver,157 ratings,4.4,$520.00 ,https://www.amazon.com/Acer-A515-56-53S3-i5-1135G7-Graphics-Fingerprint/dp/B09J5HXWG3/ref=sr_1_335
Acer,Acer Swift 3 13 Business Laptop,13.5 Inches,2256 x 1504 pixels,core_i5,2.4 GHz,8 GB,512 GB,Intel Iris Xe Graphics Integrated,Integrated,Windows 10 Pro,2.66 pounds,,1 rating,4,$539.00 ,https://www.amazon.com/acer-Swift-VertiView-Fingerprint-Thunderbolt/dp/B0C146D3JJ/ref=sr_1_334
Acer,Acer Chromebook Spin 513 Laptop,13.3 Inches,1920 x 1080 pixels,Unknown,2.4 GHz,4 GB,64 GB,Qualcomm Adreno 618,Integrated,Chrome OS,2.65 pounds,Black,,,$279.00 ,https://www.amazon.com/acer-Chromebook-Spin-Laptop-Touchscreen/dp/B0CKYW75SK/ref=sr_1_333
acer,Acer Aspire 3,15.6 Inches,1920 x 1080 pixels,core_i3_1115g4,3 GHz,8 GB,256 GB,Intel UHD Graphics,Integrated,Windows 11 Home,3.64 pounds,Silver,,,$369.99 ,https://www.amazon.com/acer-Aspire-Processor-Keyboard-Bluetooth/dp/B0CGJ1V8V5/ref=sr_1_421
Acer,Nitro 5,15.6 Inches,1920 x 1080 pixels,core_i5,4.5 GHz,8 GB,512 GB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11 Home,8.53 pounds,8GB RAM | 512GB PCIe SSD,5 ratings,4.5,$779.00 ,https://www.amazon.com/Acer-2022-New-Nitro-5-15-6/dp/B0BN5GCC5Z/ref=sr_1_332
